# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Sun Dec 31 03:59:10 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# User ID:         asafka7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# User preference: fifth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  where (pl_controv_flag = 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_orbperstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_orbsmaxstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_radjstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_bmassjstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_densstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and st_spectype not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and st_radstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and st_massstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and st_agestr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and sy_diststr not null),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  order by st_spectype asc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_name:        Planet Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_controv_flag: Controversial Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbper:      Orbital Period [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbperlim:   Orbital Period Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radj:        Planet Radius [Jupiter Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjlim:     Planet Radius Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_dens:        Planet Density [g/cm**3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_denslim:     Planet Density Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccen:    Eccentricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_spectype:    Spectral Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_rad:         Stellar Radius [Solar Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_radlim:      Stellar Radius Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_mass:        Stellar Mass [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masslim:     Stellar Mass Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_age:         Stellar Age [Gyr],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_agelim:      Stellar Age Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN sy_dist:        Distance [pc],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN sy_disterr1:    Distance [pc] Upper Unc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN sy_disterr2:    Distance [pc] Lower Unc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_name,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_spectype,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_dist,sy_disterr1,sy_disterr2
51 Eri b,0,11688.00000000,6209.25000000,-3287.25000000,0,13.200000,0.200000,-0.200000,0,1.190,,,0,2.00000,,,0,Mass,1.450000,,,0,0.450000,0.100000,-0.150000,0,F0 IV,1.49,0.05,-0.06,0,1.75,0.05,-0.05,0,0.020,0.006,-0.006,0,29.7575000,0.1213000,-0.1203000
WASP-172 b,0,5.47743300,0.00000700,-0.00000700,0,0.069400,0.001100,-0.001100,0,1.570,0.100,-0.100,0,0.47000,0.10000,-0.10000,0,Mass,0.160000,0.050000,-0.050000,0,0.000000,,,0,F1 V,1.91,0.10,-0.10,0,1.49,0.07,-0.07,0,1.790,0.280,-0.280,0,538.1100000,15.2690000,-14.4630000
GPX-1 b,0,1.74457900,0.00000800,-0.00000800,0,0.033800,0.000300,-0.000300,0,1.470,0.100,-0.100,0,19.70000,1.60000,-1.60000,0,Mass,8.222423,1.724056,-1.326197,0,0.000000,,,0,F2,1.56,0.10,-0.10,0,1.68,0.10,-0.10,0,0.270,0.090,-0.150,0,655.0130000,17.1020000,-16.2690000
WASP-100 b,0,2.84938000,0.00000800,-0.00000800,0,0.045740,0.000930,-0.001000,0,1.330,0.140,-0.140,0,1.26000,0.45000,-0.45000,0,Mass,0.530000,0.270000,-0.270000,0,0.000000,,,0,F2,1.57,0.16,-0.16,0,0.77,0.42,-0.42,0,1.570,0.300,-0.200,0,364.4110000,2.7490000,-2.7090000
TOI-615 b,0,4.66159830,0.00000250,-0.00000160,0,0.067800,0.003100,-0.002600,0,1.693,0.052,-0.057,0,0.43500,0.08600,-0.08200,0,Mass,0.084000,0.018000,-0.018000,0,0.390000,,,1,F2 V,1.73,0.06,-0.06,0,1.45,0.09,-0.09,0,1.700,0.300,-0.300,0,360.4080000,3.9930000,-3.9090000
CoRoT-3 b,0,4.25680000,0.00000500,-0.00000500,0,0.057830,0.000850,-0.000850,0,1.010,0.070,-0.070,0,21.66000,1.00000,-1.00000,0,Mass,26.400000,5.600000,-5.600000,0,0.000000,,,0,F3 V,1.56,0.09,-0.09,0,1.37,0.09,-0.09,0,2.200,0.600,-0.600,0,768.7710000,30.7910000,-28.5450000
CoRoT-36 b,0,5.61653100,0.00002300,-0.00002300,0,0.066000,0.007000,-0.007000,0,1.410,0.140,-0.140,0,0.68000,0.47000,-0.43000,1,Mass,0.250000,0.170000,-0.170000,0,0.000000,,,0,F3 V,1.52,0.20,-0.10,0,1.32,0.09,-0.09,0,2.100,0.600,-0.500,0,925.9580000,27.7960000,-26.2470000
HD 114082 b,0,109.75000000,0.40000000,-0.37000000,0,0.510900,0.008100,-0.008300,0,1.000,0.030,-0.030,0,8.00000,1.00000,-1.00000,0,Mass,9.920000,,,0,0.395000,0.037000,-0.039000,0,F3 V,1.49,0.05,-0.05,0,1.47,0.07,-0.07,0,0.015,0.006,-0.006,0,95.3906000,0.4518000,-0.4476000
TOI-778 b,0,4.63361100,0.00000100,-0.00000100,0,0.060000,0.003000,-0.003000,0,1.370,0.040,-0.040,0,2.80000,0.20000,-0.20000,0,Mass,1.300000,0.200000,-0.200000,0,0.210000,0.040000,-0.040000,0,F3 V,1.71,0.05,-0.05,0,1.40,0.05,-0.05,0,1.950,0.140,-0.130,0,161.7430000,1.1230000,-1.1080000
HAT-P-33 b,0,3.47447000,0.00000100,-0.00000100,0,0.049950,0.000480,-0.000490,0,1.850,0.490,-0.490,0,0.92000,0.50000,-0.50000,0,Mass,0.200000,0.030000,-0.030000,0,0.000000,,,0,F4,1.79,0.48,-0.48,0,1.82,1.45,-1.45,0,2.300,0.300,-0.300,0,396.1100000,7.6470000,-7.3680000
WASP-17 b,0,3.73543000,0.00000800,-0.00000800,0,0.051500,0.000340,-0.000340,0,1.870,0.240,-0.240,0,0.78000,0.23000,-0.23000,0,Mass,0.082000,0.006400,-0.006400,0,0.000000,,,0,F4,1.49,0.19,-0.19,0,2.28,0.99,-0.99,0,2.650,0.250,-0.250,0,405.9080000,8.7790000,-8.4210000
WASP-93 b,0,2.73253210,0.00000200,-0.00000200,0,0.042110,0.000350,-0.000350,0,1.597,0.077,-0.077,0,1.47000,0.29000,-0.29000,0,Mass,0.479000,0.112000,-0.112000,0,0.000000,,,0,F4,1.52,0.04,-0.04,0,1.33,0.03,-0.03,0,0.700,0.650,-0.650,0,370.2840000,7.9380000,-7.6170000
KELT-18 b,0,2.87175180,0.00000280,-0.00000280,0,0.045500,0.000670,-0.000690,0,1.570,0.042,-0.036,0,1.18000,0.11000,-0.11000,0,Mass,0.377000,0.040000,-0.040000,0,0.000000,,,0,F4 V,1.91,0.04,-0.04,0,1.52,0.07,-0.07,0,1.900,0.200,-0.200,0,321.3760000,2.5090000,-2.4700000
Qatar-7 b,0,2.03204600,0.00000970,-0.00001400,0,0.035200,0.000200,-0.000200,0,1.700,0.030,-0.030,0,1.88000,0.25000,-0.25000,0,Mass,0.502000,0.071000,-0.071000,0,0.000000,,,0,F4 V,1.56,0.02,-0.02,0,1.41,0.03,-0.03,0,1.690,0.250,-0.250,0,705.9810000,26.0660000,-24.3050000
TOI-2152 A b,0,3.37735120,0.00000600,-0.00000610,0,0.050640,0.000930,-0.001100,0,1.281,0.050,-0.046,0,2.83000,0.38000,-0.37000,0,Mass,1.670000,0.310000,-0.290000,0,0.057000,0.068000,-0.040000,0,F4 V,1.61,0.06,-0.05,0,1.52,0.09,-0.10,0,0.830,1.100,-0.580,0,303.0060000,3.1100000,-3.0490000
HAT-P-50 b,0,3.12201090,0.00000650,-0.00000650,0,0.045300,0.000580,-0.001400,0,1.288,0.064,-0.064,0,1.35000,0.07300,-0.07300,0,Mass,0.780000,0.110000,-0.110000,0,0.115000,,,1,F5,1.70,0.07,-0.07,0,1.27,0.05,-0.12,0,3.370,1.440,-0.270,0,515.4580000,16.6960000,-15.6970000
WASP-120 b,0,3.61127060,0.00000430,-0.00000430,0,0.051400,0.000700,-0.000700,0,1.473,0.096,-0.096,0,4.85000,0.21000,-0.21000,0,Mass,2.000000,0.440000,-0.340000,0,0.057000,0.022000,-0.018000,0,F5,1.87,0.11,-0.11,0,1.39,0.06,-0.06,0,2.600,0.500,-0.500,0,381.1740000,3.2300000,-3.1770000
WASP-79 b,0,3.66239200,0.00000400,-0.00000400,0,0.051900,0.000800,-0.000800,0,1.530,0.040,-0.040,0,0.85000,0.08000,-0.08000,0,Mass,0.130000,0.030000,-0.030000,0,0.000000,,,0,F5,1.51,0.04,-0.03,0,1.39,0.06,-0.06,0,1.400,0.300,-0.300,0,246.6900000,1.8200000,-1.7940000
XO-6 b,0,3.76500070,0.00000810,-0.00000810,0,0.081500,0.007700,-0.007700,0,2.070,0.220,-0.220,0,4.40000,,,1,Mass,0.620000,,,1,0.000000,,,0,F5,1.93,0.18,-0.18,0,1.47,0.06,-0.06,0,1.880,0.900,-0.200,0,235.4790000,2.4430000,-2.3930000
Kepler-40 b,0,6.87349000,0.00064000,-0.00064000,0,0.080000,0.003000,-0.003000,0,1.170,0.040,-0.040,0,2.20000,0.40000,-0.40000,0,Mass,1.680000,0.530000,-0.430000,0,0.000000,,,0,F5 IV,2.13,0.06,-0.06,0,1.48,0.06,-0.06,0,2.800,0.300,-0.300,0,2305.0100000,131.3400000,-118.1400000
DMPP-2 b,0,5.20720000,0.00020000,-0.00550000,0,0.066400,0.000500,-0.000500,0,1.280,,,0,0.43700,0.03000,-0.05900,0,Msini,0.261000,,,0,0.078000,,,0,F5 V,1.78,0.09,-0.09,0,1.44,0.03,-0.03,0,2.000,0.300,-0.300,0,137.9400000,0.6810000,-0.6750000
EPIC 246851721 b,0,6.18023500,0.00001400,-0.00001400,0,0.072290,0.000740,-0.000750,0,1.051,0.044,-0.044,0,3.00000,1.10000,-1.20000,0,Mass,3.100000,1.300000,-1.300000,0,,,,,F5 V,1.59,0.03,-0.03,0,1.32,0.04,-0.04,0,3.020,0.440,-0.460,0,372.6320000,19.4560000,-17.6440000
HAT-P-14 b,0,4.62767000,0.00000500,-0.00000500,0,0.059600,0.000500,-0.000500,0,1.420,0.120,-0.120,0,3.44000,0.63000,-0.63000,0,Mass,1.560000,0.230000,-0.230000,0,0.110000,0.010000,-0.010000,0,F5 V,1.82,0.15,-0.15,0,2.65,0.73,-0.73,0,1.600,0.400,-0.300,0,222.6630000,1.2570000,-1.2440000
HD 103774 b,0,5.88810000,0.00050000,-0.00050000,0,0.070000,0.001000,-0.001000,0,1.190,,,0,0.36700,0.02200,-0.02200,0,Msini,0.271000,,,0,0.090000,0.040000,-0.040000,0,F5 V,1.58,0.05,-0.04,0,1.33,0.03,-0.03,0,1.050,0.640,-0.640,0,56.4089000,0.1785000,-0.1774000
HD 106315 b,0,9.55237000,0.00089000,-0.00089000,0,0.090700,0.001000,-0.001000,0,0.218,0.015,-0.015,0,0.03964,0.01007,-0.01007,0,Mass,4.700000,1.700000,-1.700000,0,0.093000,0.110000,-0.068000,0,F5 V,1.30,0.06,-0.06,0,1.09,0.04,-0.04,0,4.480,0.960,-0.960,0,109.3530000,0.6910000,-0.6810000
HD 106315 c,0,21.05704000,0.00046000,-0.00046000,0,0.153600,0.001700,-0.001700,0,0.388,0.021,-0.021,0,0.04782,0.01164,-0.01164,0,Mass,1.010000,0.290000,-0.290000,0,0.220000,0.150000,-0.150000,0,F5 V,1.30,0.06,-0.06,0,1.09,0.04,-0.04,0,4.480,0.960,-0.960,0,109.3530000,0.6910000,-0.6810000
HD 206893 b,0,9350.00000000,440.00000000,-440.00000000,0,9.600000,0.400000,-0.300000,0,1.250,0.020,-0.020,0,28.00000,2.20000,-2.10000,0,Mass,17.800000,,,0,0.140000,0.050000,-0.050000,0,F5 V,1.31,0.05,-0.06,0,1.32,0.07,-0.05,0,0.155,0.015,-0.015,0,40.7583000,0.1072000,-0.1066000
HD 206893 c,0,2090.00000000,44.00000000,-37.00000000,0,3.530000,0.080000,-0.060000,0,1.460,0.180,-0.060,0,12.70000,1.20000,-1.00000,0,Mass,5.060000,,,0,0.410000,0.030000,-0.030000,0,F5 V,1.31,0.05,-0.06,0,1.32,0.07,-0.05,0,0.155,0.015,-0.015,0,40.7583000,0.1072000,-0.1066000
HIP 21152 b,0,22000.00000000,11000.00000000,-5800.00000000,0,17.000000,5.000000,-4.000000,0,1.070,,,0,24.00000,6.00000,-4.00000,0,Mass,24.300000,,,0,0.360000,0.370000,-0.250000,0,F5 V,1.59,0.07,-0.06,0,1.40,0.05,-0.05,0,0.650,0.100,-0.100,0,43.4073000,0.1311000,-0.1303000
NGTS-2 b,0,4.51116400,0.00006100,-0.00006100,0,0.063000,0.002400,-0.003000,0,1.595,0.047,-0.045,0,0.74000,0.13000,-0.12000,0,Mass,0.226000,0.040000,-0.038000,0,0.000000,,,0,F5 V,1.70,0.05,-0.04,0,1.64,0.19,-0.22,0,2.170,0.370,-0.370,0,356.3910000,8.2000000,-7.8450000
OGLE-TR-132 b,0,1.68986800,,,0,0.030350,0.000570,-0.000530,0,1.200,0.150,-0.110,0,1.18000,0.14000,-0.13000,0,Mass,0.850000,0.320000,-0.260000,0,0.600000,,,1,F5 V,1.32,0.17,-0.12,0,1.30,0.07,-0.07,0,1.200,1.500,-1.100,0,2012.6200000,231.8200000,-231.8200000
XO-4 b,0,4.12508000,0.00000400,-0.00000400,0,0.055240,0.000270,-0.000280,0,1.250,0.080,-0.080,0,1.42000,0.19000,-0.19000,0,Mass,0.830000,0.100000,-0.088000,0,0.000000,,,0,F5 V,1.45,0.09,-0.09,0,1.10,0.22,-0.22,0,2.100,0.600,-0.600,0,272.6550000,2.9140000,-2.8550000
DMPP-4 b,0,3.49820000,0.00220000,-0.23270000,0,0.048530,0.000360,-0.001970,0,0.315,,,0,0.03839,0.00566,-0.00598,0,Msini,1.520000,,,0,0.063000,,,1,F5-F8 V,1.38,0.01,-0.01,0,1.25,0.02,-0.02,0,2.150,0.320,-0.320,0,25.3284000,0.0382000,-0.0380000
XO-3 b,0,3.19154000,0.00014000,-0.00014000,0,0.047600,0.000500,-0.000500,0,1.410,0.120,-0.120,0,7.29000,1.19000,-1.19000,0,Mass,8.090000,0.890000,-0.890000,0,0.290000,0.000000,0.000000,0,F5V,1.54,0.11,-0.11,0,0.58,0.14,-0.14,0,2.820,0.580,-0.820,0,213.0530000,2.7240000,-2.6580000
HAT-P-8 b,0,3.07634000,0.00000400,-0.00000400,0,0.044960,0.000460,-0.000450,0,1.400,0.130,-0.130,0,1.28000,0.27000,-0.27000,0,Mass,0.568000,0.048000,-0.048000,0,0.000000,,,0,F6,1.57,0.15,-0.15,0,1.27,0.41,-0.41,0,3.400,1.000,-1.000,0,211.5530000,1.7090000,-1.6820000
WASP-101 b,0,3.58572000,0.00000400,-0.00000400,0,0.050570,0.000850,-0.000900,0,1.430,0.090,-0.090,0,0.51000,0.08000,-0.08000,0,Mass,0.240000,0.030000,-0.030000,0,0.000000,,,0,F6,1.31,0.08,-0.08,0,1.41,0.30,-0.30,0,1.140,0.700,-0.650,0,201.2240000,1.1520000,-1.1390000
WASP-118 b,0,4.04604350,0.00000440,-0.00000440,0,0.054530,0.000480,-0.000480,0,1.440,0.036,-0.036,0,0.51400,0.02000,-0.02000,0,Mass,0.233000,0.024000,-0.024000,0,0.000000,,,0,F6,1.70,0.03,-0.03,0,1.32,0.04,-0.04,0,1.170,5.720,-0.750,0,376.6580000,11.1990000,-10.5800000
WASP-88 b,0,4.95400000,0.00001900,-0.00001900,0,0.064310,0.000650,-0.000620,0,1.460,0.210,-0.210,0,0.42000,0.14000,-0.14000,0,Mass,0.141000,0.032000,-0.031000,0,0.000000,,,0,F6,1.80,0.26,-0.26,0,0.94,0.42,-0.42,0,3.000,1.300,-1.300,0,523.7560000,8.7920000,-8.5110000
WASP-90 b,0,3.91624300,0.00000300,-0.00000300,0,0.056200,0.001200,-0.001200,0,1.630,0.090,-0.090,0,0.63000,0.07000,-0.07000,0,Mass,0.193000,0.036000,-0.036000,0,0.000000,,,0,F6,1.98,0.09,-0.09,0,1.55,0.10,-0.10,0,4.400,8.400,-2.400,0,466.4330000,19.9280000,-18.3840000
HD 60532 b,0,201.90000000,0.30000000,-0.30000000,0,0.770000,0.020000,-0.020000,0,1.230,,,0,1.06000,0.08000,-0.08000,0,Msini,0.704000,,,0,0.260000,0.020000,-0.020000,0,F6 IV,2.57,0.12,-0.12,0,1.50,0.09,-0.09,0,2.800,0.100,-0.600,0,25.9716000,0.1577000,-0.1558000
HD 60532 c,0,600.10000000,2.40000000,-2.40000000,0,1.600000,0.040000,-0.040000,0,1.180,,,0,2.51000,0.16000,-0.16000,0,Msini,1.860000,,,0,0.030000,0.020000,-0.020000,0,F6 IV,2.57,0.12,-0.12,0,1.50,0.09,-0.09,0,2.800,0.100,-0.600,0,25.9716000,0.1577000,-0.1558000
Kepler-21 b,0,2.78582120,0.00000320,-0.00000320,0,0.043400,0.000210,-0.000320,0,0.146,0.002,-0.001,0,0.02360,0.00409,-0.00409,0,Mass,9.300000,1.600000,-1.600000,0,0.000000,,,0,F6 IV,1.90,0.02,-0.01,0,1.41,0.02,-0.03,0,2.840,0.350,-0.350,0,108.5220000,0.3850000,-0.3820000
WASP-18 b,0,0.94145223,0.00000024,-0.00000024,0,0.020240,0.000290,-0.000310,0,1.240,0.079,-0.079,0,10.20000,0.35000,-0.35000,0,Mass,6.600000,1.200000,-1.100000,0,0.005100,0.007000,-0.003700,0,F6 IV-V,1.32,0.06,-0.06,0,1.29,0.06,-0.06,0,1.570,1.400,-0.940,0,123.4830000,0.3710000,-0.3690000
30 Ari B b,0,335.10001000,2.50000000,-2.50000000,0,0.990000,0.020000,-0.020000,0,1.100,,,0,13.82000,1.80000,-1.80000,0,Msini,13.000000,,,0,0.290000,0.090000,-0.090000,0,F6 V,1.41,0.05,-0.05,0,1.93,0.27,-0.27,0,0.910,0.830,-0.830,0,44.6570000,0.1039000,-0.1034000
CoRoT-11 b,0,2.99433000,0.00001100,-0.00001100,0,0.043600,0.005000,-0.005000,0,1.430,0.030,-0.030,0,2.33000,0.34000,-0.34000,0,Mass,0.990000,0.150000,-0.150000,0,0.000000,,,0,F6 V,1.37,0.03,-0.03,0,1.27,0.05,-0.05,0,2.000,1.000,-1.000,0,655.0370000,24.9470000,-23.2090000
CoRoT-35 b,0,3.22748000,0.00008000,-0.00008000,0,0.042900,0.000920,-0.000920,0,1.680,0.110,-0.110,0,1.10000,0.37000,-0.37000,0,Mass,0.290000,0.110000,-0.110000,0,0.000000,,,0,F6 V,1.65,0.10,-0.11,0,1.01,0.07,-0.06,0,6.100,1.300,-1.300,0,1123.2100000,55.9000000,-50.9200000
HD 111998 b,0,810.00000000,6.00000000,-5.00000000,0,1.910000,0.020000,-0.030000,0,1.150,,,0,4.80000,0.20000,-0.20000,0,Mass,3.910000,,,0,0.130000,0.050000,-0.040000,0,F6 V,1.45,0.07,-0.07,0,1.40,0.07,-0.07,0,1.700,3.400,-0.900,0,33.2237000,0.0603000,-0.0600000
HD 113337 b,0,317.58639000,1.62423000,-1.43010000,0,1.022000,0.055000,-0.062000,0,1.170,,,0,3.25900,0.37700,-0.40900,0,Msini,2.530000,,,0,0.280000,0.036000,-0.041000,0,F6 V,1.50,0.04,-0.04,0,1.41,0.24,-0.24,0,0.150,0.100,-0.050,0,36.1800000,0.0565000,-0.0563000
HD 113337 c,0,5429.93477000,452.06707000,-283.91966000,0,6.805000,0.536000,-0.468000,0,1.080,,,0,19.82100,2.43000,-2.57500,0,Mass,19.500000,,,0,0.164000,0.057000,-0.056000,0,F6 V,1.53,0.02,-0.02,0,1.41,0.24,-0.24,0,0.150,0.100,-0.050,0,36.1800000,0.0565000,-0.0563000
HD 33564 b,0,388.00000000,3.00000000,-3.00000000,0,1.100000,,,0,1.120,,,0,9.10000,,,0,Msini,8.140000,,,0,0.340000,0.020000,-0.020000,0,F6 V,1.44,0.02,-0.02,0,1.25,0.03,-0.04,0,3.000,0.600,-0.300,0,20.9531000,0.0746000,-0.0740000
K2-260 b,0,2.62666570,0.00000180,-0.00000180,0,0.040400,0.001300,-0.001600,0,1.552,0.048,-0.057,0,1.42000,0.31000,-0.32000,0,Mass,0.500000,0.120000,-0.120000,0,0.000000,,,0,F6 V,1.69,0.03,-0.03,0,1.39,0.05,-0.06,0,1.900,0.300,-0.300,0,663.8340000,19.3950000,-18.3420000
